"log_radon" "floor" "countyname" "log_uranium"
2.07944154167984 "0" "DAKOTA" -0.0241451624685385
0.955511445027436 "0" "DAKOTA" -0.0241451624685385
1.02961941718116 "1" "DAKOTA" -0.0241451624685385
1.48160454092422 "0" "DAKOTA" -0.0241451624685385
0.53062825106217 "1" "DAKOTA" -0.0241451624685385
0.693147180559945 "0" "DAKOTA" -0.0241451624685385
0.693147180559945 "0" "DAKOTA" -0.0241451624685385
0.405465108108164 "0" "DAKOTA" -0.0241451624685385
2.26176309847379 "0" "DAKOTA" -0.0241451624685385
2.09186406167839 "0" "DAKOTA" -0.0241451624685385
1.25276296849537 "0" "DAKOTA" -0.0241451624685385
-0.22314355131421 "1" "DAKOTA" -0.0241451624685385
1.62924053973028 "0" "DAKOTA" -0.0241451624685385
1.16315080980568 "0" "DAKOTA" -0.0241451624685385
2.37954613413017 "0" "DAKOTA" -0.0241451624685385
2.10413415427021 "0" "DAKOTA" -0.0241451624685385
1.84054963339749 "0" "DAKOTA" -0.0241451624685385
1.56861591791385 "0" "DAKOTA" -0.0241451624685385
1.79175946922805 "0" "DAKOTA" -0.0241451624685385
0.0953101798043249 "0" "DAKOTA" -0.0241451624685385
2.16332302566054 "0" "DAKOTA" -0.0241451624685385
2.17475172148416 "0" "DAKOTA" -0.0241451624685385
1.91692261218206 "0" "DAKOTA" -0.0241451624685385
0.832909122935104 "0" "DAKOTA" -0.0241451624685385
0.470003629245736 "0" "DAKOTA" -0.0241451624685385
1.02961941718116 "0" "DAKOTA" -0.0241451624685385
1.87180217690159 "0" "DAKOTA" -0.0241451624685385
0.53062825106217 "0" "DAKOTA" -0.0241451624685385
1.52605630349505 "0" "DAKOTA" -0.0241451624685385
1.19392246847243 "0" "DAKOTA" -0.0241451624685385
1.48160454092422 "0" "DAKOTA" -0.0241451624685385
3.05400118167797 "0" "DAKOTA" -0.0241451624685385
2.2082744135228 "0" "DAKOTA" -0.0241451624685385
-0.105360515657826 "0" "DAKOTA" -0.0241451624685385
1.58923520511658 "0" "DAKOTA" -0.0241451624685385
1.6094379124341 "0" "DAKOTA" -0.0241451624685385
0.0953101798043249 "0" "DAKOTA" -0.0241451624685385
2.02814824729229 "0" "DAKOTA" -0.0241451624685385
1.68639895357023 "0" "DAKOTA" -0.0241451624685385
1.28093384546206 "0" "DAKOTA" -0.0241451624685385
1.58923520511658 "0" "DAKOTA" -0.0241451624685385
1.54756250871601 "0" "DAKOTA" -0.0241451624685385
0.336472236621213 "0" "DAKOTA" -0.0241451624685385
1.22377543162212 "0" "DAKOTA" -0.0241451624685385
1.43508452528932 "0" "DAKOTA" -0.0241451624685385
0.916290731874155 "0" "DAKOTA" -0.0241451624685385
0.336472236621213 "0" "DAKOTA" -0.0241451624685385
0.336472236621213 "0" "DAKOTA" -0.0241451624685385
0.641853886172395 "0" "DAKOTA" -0.0241451624685385
1.56861591791385 "0" "DAKOTA" -0.0241451624685385
0.336472236621213 "1" "DAKOTA" -0.0241451624685385
1.33500106673234 "0" "DAKOTA" -0.0241451624685385
2.17475172148416 "0" "DAKOTA" -0.0241451624685385
1.45861502269952 "0" "DAKOTA" -0.0241451624685385
1.48160454092422 "0" "DAKOTA" -0.0241451624685385
1.50407739677627 "0" "DAKOTA" -0.0241451624685385
0.78845736036427 "0" "DAKOTA" -0.0241451624685385
-0.693147180559945 "0" "DAKOTA" -0.0241451624685385
1.75785791755237 "0" "DAKOTA" -0.0241451624685385
1.68639895357023 "0" "DODGE" 0.263855459775217
1.97408102602201 "0" "DODGE" 0.263855459775217
1.7404661748405 "0" "DODGE" 0.263855459775217
2.00148000021012 "0" "DOUGLAS" 0.155712316979839
1.56861591791385 "0" "DOUGLAS" 0.155712316979839
1.91692261218206 "0" "DOUGLAS" 0.155712316979839
1.85629799036563 "0" "DOUGLAS" 0.155712316979839
1.30833281965018 "1" "DOUGLAS" 0.155712316979839
1.70474809223843 "0" "DOUGLAS" 0.155712316979839
2.05412373369555 "0" "DOUGLAS" 0.155712316979839
1.48160454092422 "0" "DOUGLAS" 0.155712316979839
0.993251773010283 "0" "DOUGLAS" 0.155712316979839
1.22377543162212 "0" "FARIBAULT" 0.295025046707039
1.43508452528932 "0" "FARIBAULT" 0.295025046707039
0.832909122935104 "0" "FARIBAULT" 0.295025046707039
0.262364264467491 "1" "FARIBAULT" 0.295025046707039
1.64865862558738 "0" "FARIBAULT" 0.295025046707039
-2.30258509299405 "0" "FARIBAULT" 0.295025046707039
0.916290731874155 "1" "FILLMORE" 0.414913662927776
1.16315080980568 "0" "FILLMORE" 0.414913662927776
1.16315080980568 "0" "FREEBORN" 0.224206985667406
2.26176309847379 "0" "FREEBORN" 0.224206985667406
1.43508452528932 "0" "FREEBORN" 0.224206985667406
2.19722457733622 "0" "FREEBORN" 0.224206985667406
1.84054963339749 "0" "FREEBORN" 0.224206985667406
3.48431228837266 "0" "FREEBORN" 0.224206985667406
2.58021682959233 "0" "FREEBORN" 0.224206985667406
0.78845736036427 "1" "FREEBORN" 0.224206985667406
1.7227665977411 "1" "FREEBORN" 0.224206985667406
2.66025953726586 "0" "GOODHUE" 0.196610646424232
1.93152141160321 "1" "GOODHUE" 0.196610646424232
2.02814824729229 "0" "GOODHUE" 0.196610646424232
2.28238238567653 "1" "GOODHUE" 0.196610646424232
0.955511445027436 "0" "GOODHUE" 0.196610646424232
3.77276093809464 "0" "GOODHUE" 0.196610646424232
1.58923520511658 "0" "GOODHUE" 0.196610646424232
1.58923520511658 "0" "GOODHUE" 0.196610646424232
1.25276296849537 "0" "GOODHUE" 0.196610646424232
1.56861591791385 "0" "GOODHUE" 0.196610646424232
1.7227665977411 "0" "GOODHUE" 0.196610646424232
1.25276296849537 "0" "GOODHUE" 0.196610646424232
1.3609765531356 "0" "GOODHUE" 0.196610646424232
1.90210752639692 "0" "GOODHUE" 0.196610646424232
2.06686275947298 "0" "HENNEPIN" -0.09652081232424
1.19392246847243 "0" "HENNEPIN" -0.09652081232424
0.741937344729377 "1" "HENNEPIN" -0.09652081232424
0.470003629245736 "0" "HENNEPIN" -0.09652081232424
1.38629436111989 "0" "HENNEPIN" -0.09652081232424
0.587786664902119 "0" "HENNEPIN" -0.09652081232424
0.916290731874155 "0" "HENNEPIN" -0.09652081232424
2.41591377830105 "0" "HENNEPIN" -0.09652081232424
0.955511445027436 "0" "HENNEPIN" -0.09652081232424
1.3609765531356 "0" "HENNEPIN" -0.09652081232424
2.00148000021012 "0" "HENNEPIN" -0.09652081232424
0.262364264467491 "0" "HENNEPIN" -0.09652081232424
-0.105360515657826 "0" "HENNEPIN" -0.09652081232424
-0.916290731874155 "0" "HENNEPIN" -0.09652081232424
0.916290731874155 "1" "HENNEPIN" -0.09652081232424
1.79175946922805 "0" "HENNEPIN" -0.09652081232424
0.693147180559945 "0" "HENNEPIN" -0.09652081232424
1.68639895357023 "0" "HENNEPIN" -0.09652081232424
1.09861228866811 "0" "HENNEPIN" -0.09652081232424
1.06471073699243 "0" "HENNEPIN" -0.09652081232424
1.70474809223843 "0" "HENNEPIN" -0.09652081232424
1.41098697371026 "0" "HENNEPIN" -0.09652081232424
1.3609765531356 "0" "HENNEPIN" -0.09652081232424
2.70136121295141 "0" "HENNEPIN" -0.09652081232424
1.97408102602201 "0" "HENNEPIN" -0.09652081232424
0.832909122935104 "0" "HENNEPIN" -0.09652081232424
1.02961941718116 "1" "HENNEPIN" -0.09652081232424
1.48160454092422 "0" "HENNEPIN" -0.09652081232424
0.405465108108164 "0" "HENNEPIN" -0.09652081232424
2.15176220325946 "0" "HENNEPIN" -0.09652081232424
1.7227665977411 "0" "HENNEPIN" -0.09652081232424
2.15176220325946 "0" "HENNEPIN" -0.09652081232424
1.33500106673234 "0" "HENNEPIN" -0.09652081232424
0.587786664902119 "0" "HENNEPIN" -0.09652081232424
0.641853886172395 "0" "HENNEPIN" -0.09652081232424
1.70474809223843 "0" "HENNEPIN" -0.09652081232424
0.916290731874155 "0" "HENNEPIN" -0.09652081232424
-0.22314355131421 "1" "HENNEPIN" -0.09652081232424
0.741937344729377 "0" "HENNEPIN" -0.09652081232424
1.02961941718116 "0" "HENNEPIN" -0.09652081232424
1.3609765531356 "0" "HENNEPIN" -0.09652081232424
1.45861502269952 "0" "HENNEPIN" -0.09652081232424
1.54756250871601 "0" "HENNEPIN" -0.09652081232424
1.02961941718116 "0" "HENNEPIN" -0.09652081232424
1.41098697371026 "0" "HENNEPIN" -0.09652081232424
0.470003629245736 "0" "HENNEPIN" -0.09652081232424
1.45861502269952 "0" "HENNEPIN" -0.09652081232424
-0.356674943938732 "1" "HENNEPIN" -0.09652081232424
1.70474809223843 "0" "HENNEPIN" -0.09652081232424
1.19392246847243 "1" "HENNEPIN" -0.09652081232424
1.70474809223843 "0" "HENNEPIN" -0.09652081232424
0.916290731874155 "0" "HENNEPIN" -0.09652081232424
0.993251773010283 "0" "HENNEPIN" -0.09652081232424
2.12823170584927 "0" "HENNEPIN" -0.09652081232424
1.19392246847243 "0" "HENNEPIN" -0.09652081232424
1.16315080980568 "0" "HENNEPIN" -0.09652081232424
2.15176220325946 "0" "HENNEPIN" -0.09652081232424
0.53062825106217 "0" "HENNEPIN" -0.09652081232424
1.7404661748405 "0" "HENNEPIN" -0.09652081232424
2.56494935746154 "0" "HENNEPIN" -0.09652081232424
0.993251773010283 "0" "HENNEPIN" -0.09652081232424
1.54756250871601 "0" "HENNEPIN" -0.09652081232424
1.7227665977411 "0" "HENNEPIN" -0.09652081232424
2.62466859216316 "0" "HENNEPIN" -0.09652081232424
2.02814824729229 "1" "HENNEPIN" -0.09652081232424
1.7404661748405 "0" "HENNEPIN" -0.09652081232424
1.52605630349505 "0" "HENNEPIN" -0.09652081232424
2.02814824729229 "0" "HENNEPIN" -0.09652081232424
0.955511445027436 "0" "HENNEPIN" -0.09652081232424
1.50407739677627 "0" "HENNEPIN" -0.09652081232424
1.77495235091167 "0" "HENNEPIN" -0.09652081232424
0.78845736036427 "0" "HENNEPIN" -0.09652081232424
0.8754687373539 "0" "HENNEPIN" -0.09652081232424
1.38629436111989 "0" "HENNEPIN" -0.09652081232424
1.52605630349505 "0" "HENNEPIN" -0.09652081232424
1.52605630349505 "0" "HENNEPIN" -0.09652081232424
2.3887627892351 "0" "HENNEPIN" -0.09652081232424
2.02814824729229 "0" "HENNEPIN" -0.09652081232424
1.09861228866811 "0" "HENNEPIN" -0.09652081232424
0.405465108108164 "0" "HENNEPIN" -0.09652081232424
0.470003629245736 "1" "HENNEPIN" -0.09652081232424
2.80336038090653 "0" "HENNEPIN" -0.09652081232424
1.1314021114911 "0" "HENNEPIN" -0.09652081232424
1.62924053973028 "0" "HENNEPIN" -0.09652081232424
1.58923520511658 "0" "HENNEPIN" -0.09652081232424
1.79175946922805 "0" "HENNEPIN" -0.09652081232424
-0.105360515657826 "1" "HENNEPIN" -0.09652081232424
0.587786664902119 "0" "HENNEPIN" -0.09652081232424
1.3609765531356 "0" "HENNEPIN" -0.09652081232424
1.7227665977411 "0" "HENNEPIN" -0.09652081232424
-0.916290731874155 "1" "HENNEPIN" -0.09652081232424
0.955511445027436 "0" "HENNEPIN" -0.09652081232424
1.28093384546206 "0" "HENNEPIN" -0.09652081232424
1.82454929205105 "0" "HENNEPIN" -0.09652081232424
3.16124671203156 "0" "HENNEPIN" -0.09652081232424
1.3609765531356 "0" "HENNEPIN" -0.09652081232424
1.06471073699243 "0" "HENNEPIN" -0.09652081232424
1.09861228866811 "0" "HENNEPIN" -0.09652081232424
1.54756250871601 "0" "HENNEPIN" -0.09652081232424
1.09861228866811 "0" "HENNEPIN" -0.09652081232424
1.43508452528932 "0" "HENNEPIN" -0.09652081232424
1.33500106673234 "0" "HENNEPIN" -0.09652081232424
1.09861228866811 "0" "HENNEPIN" -0.09652081232424
1.45861502269952 "0" "HENNEPIN" -0.09652081232424
1.06471073699243 "1" "HENNEPIN" -0.09652081232424
1.22377543162212 "0" "HOUSTON" 0.503529068533353
2.14006616349627 "0" "HOUSTON" 0.503529068533353
2.19722457733622 "0" "HOUSTON" 0.503529068533353
1.56861591791385 "1" "HOUSTON" 0.503529068533353
1.28093384546206 "0" "HOUSTON" 0.503529068533353
0.78845736036427 "1" "HOUSTON" 0.503529068533353
1.02961941718116 "1" "HUBBARD" -0.400596976711304
-0.22314355131421 "1" "HUBBARD" -0.400596976711304
0.405465108108164 "0" "HUBBARD" -0.400596976711304
1.52605630349505 "0" "HUBBARD" -0.400596976711304
1.30833281965018 "1" "HUBBARD" -0.400596976711304
1.28093384546206 "0" "ISANTI" -0.751872232701787
1.09861228866811 "0" "ISANTI" -0.751872232701787
0.78845736036427 "0" "ISANTI" -0.751872232701787
0.641853886172395 "0" "ITASCA" -0.663347630601429
0.955511445027436 "0" "ITASCA" -0.663347630601429
0.587786664902119 "0" "ITASCA" -0.663347630601429
0.8754687373539 "0" "ITASCA" -0.663347630601429
1.45861502269952 "0" "ITASCA" -0.663347630601429
0.955511445027436 "0" "ITASCA" -0.663347630601429
0.0953101798043249 "0" "ITASCA" -0.663347630601429
1.19392246847243 "0" "ITASCA" -0.663347630601429
0.916290731874155 "0" "ITASCA" -0.663347630601429
2.24070968927596 "0" "ITASCA" -0.663347630601429
0.262364264467491 "0" "ITASCA" -0.663347630601429
2.12823170584927 "0" "JACKSON" 0.309020284839334
1.6094379124341 "0" "JACKSON" 0.309020284839334
1.06471073699243 "0" "JACKSON" 0.309020284839334
2.57261223020711 "0" "JACKSON" 0.309020284839334
2.72785282839839 "0" "JACKSON" 0.309020284839334
0.587786664902119 "0" "KANABEC" -0.0533860089036706
1.33500106673234 "0" "KANABEC" -0.0533860089036706
2.06686275947298 "0" "KANABEC" -0.0533860089036706
0.955511445027436 "0" "KANABEC" -0.0533860089036706
2.42480272571829 "0" "KANDIYOHI" 0.10973294265158
1.41098697371026 "0" "KANDIYOHI" 0.10973294265158
2.50959926237837 "0" "KANDIYOHI" 0.10973294265158
1.90210752639692 "0" "KANDIYOHI" 0.10973294265158
1.93152141160321 "0" "KITTSON" -0.00780336722984165
1.50407739677627 "1" "KITTSON" -0.00780336722984165
-0.105360515657826 "1" "KITTSON" -0.00780336722984165
0.53062825106217 "0" "KOOCHICHING" -0.881828920506582
0.336472236621213 "0" "KOOCHICHING" -0.881828920506582
0.693147180559945 "1" "KOOCHICHING" -0.881828920506582
0 "1" "KOOCHICHING" -0.881828920506582
0 "0" "KOOCHICHING" -0.881828920506582
1.02961941718116 "1" "KOOCHICHING" -0.881828920506582
0.262364264467491 "1" "KOOCHICHING" -0.881828920506582
2.42480272571829 "1" "LAC QUI PARLE" 0.311029878756367
2.77258872223978 "0" "LAC QUI PARLE" 0.311029878756367
0.262364264467491 "1" "LAKE" -0.691596383667291
0.262364264467491 "0" "LAKE" -0.691596383667291
0.470003629245736 "0" "LAKE" -0.691596383667291
-0.105360515657826 "0" "LAKE" -0.691596383667291
1.02961941718116 "0" "LAKE" -0.691596383667291
-0.693147180559945 "0" "LAKE" -0.691596383667291
0.405465108108164 "0" "LAKE" -0.691596383667291
1.96009478404727 "0" "LAKE" -0.691596383667291
-0.693147180559945 "0" "LAKE" -0.691596383667291
2.31253542384721 "0" "LAKE OF THE WOODS" -0.681708848419116
1.45861502269952 "1" "LAKE OF THE WOODS" -0.681708848419116
1.19392246847243 "0" "LAKE OF THE WOODS" -0.681708848419116
1.06471073699243 "1" "LAKE OF THE WOODS" -0.681708848419116
2.52572864430826 "0" "LE SUEUR" 0.194447736591795
1.43508452528932 "1" "LE SUEUR" 0.194447736591795
1.50407739677627 "0" "LE SUEUR" 0.194447736591795
1.3609765531356 "0" "LE SUEUR" 0.194447736591795
1.19392246847243 "0" "LE SUEUR" 0.194447736591795
2.86220088092947 "0" "LINCOLN" 0.444903746232023
2.36085400111802 "0" "LINCOLN" 0.444903746232023
2.06686275947298 "0" "LINCOLN" 0.444903746232023
1.25276296849537 "1" "LINCOLN" 0.444903746232023
1.87180217690159 "0" "LYON" 0.39473440617801
1.93152141160321 "1" "LYON" 0.39473440617801
1.62924053973028 "0" "LYON" 0.39473440617801
2.484906649788 "0" "LYON" 0.39473440617801
1.62924053973028 "0" "LYON" 0.39473440617801
2.18605127673809 "0" "LYON" 0.39473440617801
1.75785791755237 "0" "LYON" 0.39473440617801
1.52605630349505 "0" "LYON" 0.39473440617801
1.3609765531356 "0" "MAHNOMEN" 0.14960034272844
0.405465108108164 "1" "MARSHALL" 0.0137648285757133
3.16968558067743 "0" "MARSHALL" 0.0137648285757133
-0.105360515657826 "1" "MARSHALL" 0.0137648285757133
0.336472236621213 "1" "MARSHALL" 0.0137648285757133
0.0953101798043249 "1" "MARSHALL" 0.0137648285757133
1.02961941718116 "0" "MARSHALL" 0.0137648285757133
3.87535902105655 "0" "MARSHALL" 0.0137648285757133
-0.105360515657826 "1" "MARSHALL" 0.0137648285757133
2.11625551480255 "0" "MARSHALL" 0.0137648285757133
1.41098697371026 "0" "MARTIN" 0.16586183575527
-0.693147180559945 "1" "MARTIN" 0.16586183575527
1.90210752639692 "0" "MARTIN" 0.16586183575527
2.01490302054226 "0" "MARTIN" 0.16586183575527
2.21920348405499 "0" "MARTIN" 0.16586183575527
-0.693147180559945 "0" "MARTIN" 0.16586183575527
0.405465108108164 "0" "MARTIN" 0.16586183575527
2.33214389523559 "0" "MCLEOD" 0.140422593662249
1.3609765531356 "0" "MCLEOD" 0.140422593662249
0.587786664902119 "0" "MCLEOD" 0.140422593662249
2.29253475714054 "0" "MCLEOD" 0.140422593662249
0.832909122935104 "0" "MCLEOD" 0.140422593662249
1.48160454092422 "0" "MCLEOD" 0.140422593662249
1.02961941718116 "0" "MCLEOD" 0.140422593662249
0.0953101798043249 "1" "MCLEOD" 0.140422593662249
0.182321556793955 "0" "MCLEOD" 0.140422593662249
0.470003629245736 "1" "MCLEOD" 0.140422593662249
3.23474917402449 "1" "MCLEOD" 0.140422593662249
-2.30258509299405 "1" "MCLEOD" 0.140422593662249
2.36085400111802 "0" "MCLEOD" 0.140422593662249
0.832909122935104 "0" "MEEKER" 0.0239508741557865
1.3609765531356 "0" "MEEKER" 0.0239508741557865
1.97408102602201 "0" "MEEKER" 0.0239508741557865
0.741937344729377 "0" "MEEKER" 0.0239508741557865
1.16315080980568 "0" "MEEKER" 0.0239508741557865
-0.693147180559945 "1" "MILLE LACS" -0.210059521766286
1.7404661748405 "0" "MILLE LACS" -0.210059521766286
0.336472236621213 "0" "MORRISON" -0.0932266518569275
0.741937344729377 "0" "MORRISON" -0.0932266518569275
1.48160454092422 "0" "MORRISON" -0.0932266518569275
0.8754687373539 "0" "MORRISON" -0.0932266518569275
1.58923520511658 "0" "MORRISON" -0.0932266518569275
1.09861228866811 "1" "MORRISON" -0.0932266518569275
1.09861228866811 "0" "MORRISON" -0.0932266518569275
1.02961941718116 "0" "MORRISON" -0.0932266518569275
1.3609765531356 "0" "MORRISON" -0.0932266518569275
